index,Datetime1,DAYTON_MW,Datetime,label
3928,1,21.967,6/16/2022 16:00,1
3929,2,23.8,6/16/2022 17:00,1
3930,3,24.733,6/16/2022 18:00,1
3931,4,25.267,6/16/2022 19:00,1
3932,5,25.55,6/16/2022 20:00,1
3933,6,25.767,6/16/2022 21:00,1
3934,7,25.967,6/16/2022 22:00,1
3935,8,26.3,6/16/2022 23:00,1
3936,9,26.933,6/17/2022 0:00,1
3937,10,27.767,6/17/2022 1:00,1
3938,11,28.533,6/17/2022 2:00,1
3939,12,29.7,6/17/2022 3:00,1
3940,13,30.1,6/17/2022 4:00,1
3941,14,30.767,6/17/2022 5:00,1
3942,15,31.4,6/17/2022 6:00,1
3943,16,31.667,6/17/2022 7:00,1
3944,17,31.8,6/17/2022 8:00,1
3945,18,31.633,6/17/2022 9:00,1
3946,19,31.3,6/17/2022 10:00,1
3947,20,30.9,6/17/2022 11:00,1
3948,21,30.5,6/17/2022 12:00,1
3949,22,29.667,6/17/2022 13:00,1
3950,23,25.833,6/17/2022 14:00,1
3951,0,27.933,6/17/2022 15:00,1
3952,1,29,6/17/2022 16:00,1
3953,2,28.8,6/17/2022 17:00,1
3954,3,28.55,6/17/2022 18:00,1
3955,4,28.3,6/17/2022 19:00,1
3956,5,28,6/17/2022 20:00,1
3957,6,27.767,6/17/2022 21:00,1
3958,7,21.833,6/17/2022 22:00,1
3959,8,10.767,6/17/2022 23:00,0
3960,9,10.8,6/18/2022 0:00,0
3961,10,10.8,6/18/2022 1:00,0
3962,11,10.967,6/18/2022 2:00,0
3963,12,11.1,6/18/2022 3:00,0
3964,13,11.2,6/18/2022 4:00,0
3965,14,11.075,6/18/2022 5:00,0
3966,15,11.167,6/18/2022 6:00,0
3967,16,14.067,6/18/2022 7:00,0
3968,17,22.467,6/18/2022 8:00,1
3969,18,24.133,6/18/2022 9:00,1
3970,19,24.567,6/18/2022 10:00,1
3971,20,24.55,6/18/2022 11:00,1
3972,21,24.467,6/18/2022 12:00,1
3973,22,24.3,6/18/2022 13:00,1
3974,23,24.2,6/18/2022 14:00,1
3975,0,24.2,6/18/2022 15:00,1
3976,1,24.667,6/18/2022 16:00,1
3977,2,25,6/18/2022 17:00,1
3978,3,25.3,6/18/2022 18:00,1
3979,4,25.45,6/18/2022 19:00,1
3980,5,25.533,6/18/2022 20:00,1
3981,6,25.633,6/18/2022 21:00,1
3982,7,20.633,6/18/2022 22:00,0
3983,8,10.033,6/18/2022 23:00,0
3984,9,10,6/19/2022 0:00,0
3985,10,10.1,6/19/2022 1:00,0
3986,11,11.167,6/19/2022 2:00,0
3987,12,11.5,6/19/2022 3:00,0
3988,13,11.333,6/19/2022 4:00,0
3989,14,10.9,6/19/2022 5:00,0
3990,15,10.633,6/19/2022 6:00,0
3991,16,10.733,6/19/2022 7:00,0
3992,17,10.65,6/19/2022 8:00,0
3993,18,10.667,6/19/2022 9:00,0
3994,19,10.5,6/19/2022 10:00,0
3995,20,10.767,6/19/2022 11:00,0
3996,21,10.167,6/19/2022 12:00,0
3997,22,9.9,6/19/2022 13:00,1
3998,23,9.733,6/19/2022 14:00,1
3999,0,29.333,6/19/2022 15:00,1
4000,1,29.55,6/19/2022 16:00,1
4001,2,28.6,6/19/2022 17:00,1
4002,3,27.533,6/19/2022 18:00,1
4003,4,26.8,6/19/2022 19:00,1
4004,5,26.233,6/19/2022 20:00,1
4005,6,25.833,6/19/2022 21:00,1
4006,7,18,6/19/2022 22:00,0
4007,8,9,6/19/2022 23:00,1
4008,9,9.15,6/20/2022 0:00,1
4009,10,10.2,6/20/2022 1:00,0
4010,11,10.233,6/20/2022 2:00,0
4011,12,10.333,6/20/2022 3:00,0
4012,13,10.3,6/20/2022 4:00,0
4013,14,10.367,6/20/2022 5:00,0
4014,15,10.333,6/20/2022 6:00,0
4015,16,10.2,6/20/2022 7:00,0
4016,17,10,6/20/2022 8:00,0
4017,18,9.6,6/20/2022 9:00,1
4018,19,9.333,6/20/2022 10:00,1
4019,20,9.2,6/20/2022 11:00,1
4020,21,9.2,6/20/2022 12:00,1
4021,22,9.133,6/20/2022 13:00,1
4022,23,8.9,6/20/2022 14:00,1
4023,0,17.067,6/20/2022 15:00,0
4024,1,22.1,6/20/2022 16:00,1
4025,2,23.767,6/20/2022 17:00,1
4026,3,24.467,6/20/2022 18:00,1
4027,4,24.8,6/20/2022 19:00,1
4028,5,25,6/20/2022 20:00,1
4029,6,25,6/20/2022 21:00,1
4030,7,20.233,6/20/2022 22:00,0
4031,8,10.167,6/20/2022 23:00,0
4032,9,9.833,6/21/2022 0:00,1
4033,10,10.233,6/21/2022 1:00,0
4034,11,10.7,6/21/2022 2:00,0
4035,12,10.667,6/21/2022 3:00,0
4036,13,10.967,6/21/2022 4:00,0
4037,14,10.7,6/21/2022 5:00,0
4038,15,10.233,6/21/2022 6:00,0
4039,16,9.9,6/21/2022 7:00,1
4040,17,9.767,6/21/2022 8:00,1
4041,18,9.633,6/21/2022 9:00,1
4042,19,9.8,6/21/2022 10:00,1
4043,20,9.533,6/21/2022 11:00,1
4044,21,9.667,6/21/2022 12:00,1
4045,22,9.767,6/21/2022 13:00,1
4046,23,9.5,6/21/2022 14:00,1
4047,0,17.667,6/21/2022 15:00,0
4048,1,23.067,6/21/2022 16:00,1
4049,2,24.367,6/21/2022 17:00,1
4050,3,24.867,6/21/2022 18:00,1
4051,4,25.067,6/21/2022 19:00,1
4052,5,25.1,6/21/2022 20:00,1
4053,6,25.033,6/21/2022 21:00,1
4054,7,19.467,6/21/2022 22:00,0
4055,8,9.6,6/21/2022 23:00,1
4056,9,10.367,6/22/2022 0:00,0
4057,10,10.7,6/22/2022 1:00,0
4058,11,10.533,6/22/2022 2:00,0
4059,12,10.067,6/22/2022 3:00,0
4060,13,10.467,6/22/2022 4:00,0
4061,14,11.233,6/22/2022 5:00,0
4062,15,11.4,6/22/2022 6:00,0
4063,16,11.633,6/22/2022 7:00,0
4064,17,10.4,6/22/2022 8:00,0
4065,18,10.333,6/22/2022 9:00,0
4066,19,10,6/22/2022 10:00,0
4067,20,9.667,6/22/2022 11:00,1
4068,21,8.967,6/22/2022 12:00,1
4069,22,8.567,6/22/2022 13:00,1
4070,23,8.433,6/22/2022 14:00,1
4071,0,9.067,6/22/2022 15:00,1
4072,1,9.033,6/22/2022 16:00,1
4073,2,9.2,6/22/2022 17:00,1
4074,3,9.05,6/22/2022 18:00,1
4075,4,12,6/22/2022 19:00,0
4076,5,9,6/22/2022 20:00,1
4077,6,9.033,6/22/2022 21:00,1
4078,7,8.967,6/22/2022 22:00,1
4079,8,9.633,6/22/2022 23:00,1
4080,9,9.533,6/23/2022 0:00,1
4081,10,9.933,6/23/2022 1:00,1
4082,11,9.967,6/23/2022 2:00,1
4083,12,10.05,6/23/2022 3:00,0
4084,13,9.533,6/23/2022 4:00,1
4085,14,9.2,6/23/2022 5:00,1
4086,15,8.967,6/23/2022 6:00,1
4087,16,8.9,6/23/2022 7:00,1
4088,17,9.1,6/23/2022 8:00,1
4089,18,8.6,6/23/2022 9:00,1
4090,19,8.333,6/23/2022 10:00,1
4091,20,8.333,6/23/2022 11:00,1
4092,21,9.85,6/23/2022 12:00,1
4093,22,8.85,6/23/2022 13:00,1
4094,23,8.667,6/23/2022 14:00,1
4095,0,8.767,6/23/2022 15:00,1
4096,1,8.767,6/23/2022 16:00,1
4097,2,8.733,6/23/2022 17:00,1
4098,3,8.633,6/23/2022 18:00,1
4099,4,8.65,6/23/2022 19:00,1
4100,5,8.633,6/23/2022 20:00,1
4101,6,8.633,6/23/2022 21:00,1
4102,7,8.85,6/23/2022 22:00,1
4103,8,9.533,6/23/2022 23:00,1
4104,9,10.067,6/24/2022 0:00,0
4105,10,11.167,6/24/2022 1:00,0
4106,11,11.275,6/24/2022 2:00,0
4107,12,11.433,6/24/2022 3:00,0
4108,13,12.033,6/24/2022 4:00,0
4109,14,12.1,6/24/2022 5:00,0
4110,15,11.333,6/24/2022 6:00,0
4111,16,11.633,6/24/2022 7:00,0
4112,17,18.6,6/24/2022 8:00,0
4113,18,18,6/24/2022 9:00,0
4114,19,15.5,6/24/2022 10:00,0
4115,20,10.367,6/24/2022 11:00,0
4116,21,10.025,6/24/2022 12:00,0
4117,22,9.833,6/24/2022 13:00,1
4118,23,9.7,6/24/2022 14:00,1
4119,0,9.567,6/24/2022 15:00,1
4120,1,9.333,6/24/2022 16:00,1
4121,2,9.167,6/24/2022 17:00,1
4122,3,9,6/24/2022 18:00,1
4123,4,8.767,6/24/2022 19:00,1
4124,5,8.6,6/24/2022 20:00,1
4125,6,8.7,6/24/2022 21:00,1
4126,7,8.667,6/24/2022 22:00,1
4127,8,8.6,6/24/2022 23:00,1
4128,9,9.067,6/25/2022 0:00,1
4129,10,9.667,6/25/2022 1:00,1
4130,11,10.433,6/25/2022 2:00,0
4131,12,10.8,6/25/2022 3:00,0
4132,13,11.067,6/25/2022 4:00,0
4133,14,10.833,6/25/2022 5:00,0
4134,15,10.933,6/25/2022 6:00,0
4135,16,10.65,6/25/2022 7:00,0
4136,17,10.267,6/25/2022 8:00,0
4137,18,9.4,6/25/2022 9:00,1
4138,19,8.567,6/25/2022 10:00,1
4139,20,8.367,6/25/2022 11:00,1
4140,21,8.267,6/25/2022 12:00,1
4141,22,8.25,6/25/2022 13:00,1
4142,23,8.333,6/25/2022 14:00,1
4143,0,8.967,6/25/2022 15:00,1
4144,1,8.867,6/25/2022 16:00,1
4145,2,8.867,6/25/2022 17:00,1
4146,3,8.9,6/25/2022 18:00,1
4147,4,8.733,6/25/2022 19:00,1
4148,5,8.6,6/25/2022 20:00,1
4149,6,8.767,6/25/2022 21:00,1
4150,7,8.3,6/25/2022 22:00,1
4151,8,8.667,6/25/2022 23:00,1
4152,9,9.067,6/26/2022 0:00,1
4153,10,9.2,6/26/2022 1:00,1
4154,11,9.367,6/26/2022 2:00,1
4155,12,9.133,6/26/2022 3:00,1
4156,13,9.333,6/26/2022 4:00,1
4157,14,9.2,6/26/2022 5:00,1
4158,15,9.033,6/26/2022 6:00,1
4159,16,8.733,6/26/2022 7:00,1
4160,17,8.7,6/26/2022 8:00,1
4161,18,8.433,6/26/2022 9:00,1
4162,19,8.233,6/26/2022 10:00,1
4163,20,8,6/26/2022 11:00,1
4164,21,8.133,6/26/2022 12:00,1
4165,22,8,6/26/2022 13:00,1
4166,23,8.233,6/26/2022 14:00,1
4167,0,8.567,6/26/2022 15:00,1
4168,1,8.7,6/26/2022 16:00,1
4169,2,8.7,6/26/2022 17:00,1
4170,3,8.633,6/26/2022 18:00,1
4171,4,8.8,6/26/2022 19:00,1
4172,5,8.733,6/26/2022 20:00,1
4173,6,8.8,6/26/2022 21:00,1
4174,7,8.433,6/26/2022 22:00,1
4175,8,8.2,6/26/2022 23:00,1
4176,9,8.533,6/27/2022 0:00,1
4177,10,8.667,6/27/2022 1:00,1
4178,11,8.667,6/27/2022 2:00,1
4179,12,9.05,6/27/2022 3:00,1
4180,13,9.1,6/27/2022 4:00,1
4181,14,8.767,6/27/2022 5:00,1
4182,15,8.167,6/27/2022 6:00,1
4183,16,8.2,6/27/2022 7:00,1
4184,17,8.167,6/27/2022 8:00,1
4185,18,8.1,6/27/2022 9:00,1
4186,19,7.967,6/27/2022 10:00,1
4187,20,7.633,6/27/2022 11:00,1
4188,21,7.6,6/27/2022 12:00,1
4189,22,7.7,6/27/2022 13:00,1
4190,23,7.733,6/27/2022 14:00,1
4191,0,7.95,6/27/2022 15:00,1
4192,1,8.033,6/27/2022 16:00,1
4193,2,7.967,6/27/2022 17:00,1
4194,3,7.967,6/27/2022 18:00,1
4195,4,8.033,6/27/2022 19:00,1
4196,5,8.067,6/27/2022 20:00,1
4197,6,8.2,6/27/2022 21:00,1
4198,7,8.233,6/27/2022 22:00,1
4199,8,8.367,6/27/2022 23:00,1
4200,9,8.8,6/28/2022 0:00,1
4201,10,8.85,6/28/2022 1:00,1
4202,11,9.367,6/28/2022 2:00,1
4203,12,9.85,6/28/2022 3:00,1
4204,13,9.6,6/28/2022 4:00,1
4205,14,9.9,6/28/2022 5:00,1
4206,15,9.7,6/28/2022 6:00,1
4207,16,9.9,6/28/2022 7:00,1
4208,17,9.3,6/28/2022 8:00,1
4209,18,8.95,6/28/2022 9:00,1
4210,19,8.7,6/28/2022 10:00,1
4211,20,8.5,6/28/2022 11:00,1
4212,21,8.5,6/28/2022 12:00,1
4213,22,8.3,6/28/2022 13:00,1
4214,23,8.267,6/28/2022 14:00,1
4215,0,17.6,6/28/2022 15:00,0
4216,1,22,6/28/2022 16:00,1
4217,2,23.667,6/28/2022 17:00,1
4218,3,24.467,6/28/2022 18:00,1
4219,4,24.9,6/28/2022 19:00,1
4220,5,25.1,6/28/2022 20:00,1
4221,6,25.1,6/28/2022 21:00,1
4222,7,24.5,6/28/2022 22:00,1
4223,8,23.567,6/28/2022 23:00,1
4224,9,23,6/29/2022 0:00,1
4225,10,22.933,6/29/2022 1:00,1
4226,11,23.133,6/29/2022 2:00,1
4227,12,23.5,6/29/2022 3:00,1
4228,13,23.833,6/29/2022 4:00,1
4229,14,24.367,6/29/2022 5:00,1
4230,15,24.3,6/29/2022 6:00,1
4231,16,24.133,6/29/2022 7:00,1
4232,17,24,6/29/2022 8:00,1
4233,18,23.8,6/29/2022 9:00,1
4234,19,23.533,6/29/2022 10:00,1
4235,20,23.333,6/29/2022 11:00,1
4236,21,23.167,6/29/2022 12:00,1
4237,22,22.967,6/29/2022 13:00,1
4238,23,22.9,6/29/2022 14:00,1
4239,0,23.4,6/29/2022 15:00,1
4240,1,23.8,6/29/2022 16:00,1
4241,2,24.3,6/29/2022 17:00,1
4242,3,24.4,6/29/2022 18:00,1
4243,4,24.4,6/29/2022 19:00,1
4244,5,24.5,6/29/2022 20:00,1
4245,6,24.567,6/29/2022 21:00,1
4246,7,24.8,6/29/2022 22:00,1
4247,8,11.1,6/29/2022 23:00,0
4248,9,10.2,6/30/2022 0:00,0
4249,10,10.2,6/30/2022 1:00,0
4250,11,13.85,6/30/2022 2:00,0
4251,12,21.567,6/30/2022 3:00,1
4252,13,23.067,6/30/2022 4:00,1
4253,14,23.833,6/30/2022 5:00,1
4254,15,24,6/30/2022 6:00,1
4255,16,24.167,6/30/2022 7:00,1
4256,17,23.767,6/30/2022 8:00,1
4257,18,23.4,6/30/2022 9:00,1
4258,19,23.1,6/30/2022 10:00,1
4259,20,22.75,6/30/2022 11:00,1
4260,21,22.433,6/30/2022 12:00,1
4261,22,22.267,6/30/2022 13:00,1
4262,23,22.2,6/30/2022 14:00,1
4263,0,22.7,6/30/2022 15:00,1
4264,1,23.3,6/30/2022 16:00,1
4265,2,23.7,6/30/2022 17:00,1
4266,3,24.033,6/30/2022 18:00,1
4267,4,24.233,6/30/2022 19:00,1
4268,5,24.333,6/30/2022 20:00,1
4269,6,24.467,6/30/2022 21:00,1
4270,7,24.625,6/30/2022 22:00,1
4271,8,24.667,6/30/2022 23:00,1
4272,9,24.35,7/1/2022 0:00,1
4273,10,10.933,7/1/2022 1:00,0
4274,11,11.233,7/1/2022 2:00,0
4275,12,12.067,7/1/2022 3:00,0
4276,13,11.267,7/1/2022 4:00,0
4277,14,13.3,7/1/2022 5:00,0
4278,15,11.967,7/1/2022 6:00,0
4279,16,11.475,7/1/2022 7:00,0
4280,17,10.833,7/1/2022 8:00,0
4281,18,15.733,7/1/2022 9:00,0
4282,19,22.1,7/1/2022 10:00,1
4283,20,23.767,7/1/2022 11:00,1
4284,21,24.467,7/1/2022 12:00,1
4285,22,24.833,7/1/2022 13:00,1
4286,23,24.967,7/1/2022 14:00,1
4287,0,25,7/1/2022 15:00,1
4288,1,25.067,7/1/2022 16:00,1
4289,2,25.067,7/1/2022 17:00,1
4290,3,25,7/1/2022 18:00,1
4291,4,24.967,7/1/2022 19:00,1
4292,5,24.9,7/1/2022 20:00,1
4293,6,24.867,7/1/2022 21:00,1
4294,7,16.867,7/1/2022 22:00,0
4295,8,10.15,7/1/2022 23:00,0
4296,9,10.2,7/2/2022 0:00,0
4297,10,16.733,7/2/2022 1:00,0
4298,11,19.633,7/2/2022 2:00,0
4299,12,20.1,7/2/2022 3:00,0
4300,13,20.733,7/2/2022 4:00,0
4301,14,22.1,7/2/2022 5:00,1
4302,15,23.067,7/2/2022 6:00,1
4303,16,23.5,7/2/2022 7:00,1
4304,17,23.567,7/2/2022 8:00,1
4305,18,23.567,7/2/2022 9:00,1
4306,19,23.233,7/2/2022 10:00,1
4307,20,22.933,7/2/2022 11:00,1
4308,21,22.733,7/2/2022 12:00,1
4309,22,22.567,7/2/2022 13:00,1
4310,23,22.3,7/2/2022 14:00,1
4311,0,22.767,7/2/2022 15:00,1
4312,1,23.5,7/2/2022 16:00,1
4313,2,23.967,7/2/2022 17:00,1
4314,3,24.3,7/2/2022 18:00,1
4315,4,24.5,7/2/2022 19:00,1
4316,5,24.667,7/2/2022 20:00,1
4317,6,24.7,7/2/2022 21:00,1
4318,7,24.1,7/2/2022 22:00,1
4319,8,23.333,7/2/2022 23:00,1
4320,9,23.033,7/3/2022 0:00,1
4321,10,23.05,7/3/2022 1:00,1
4322,11,23.167,7/3/2022 2:00,1
4323,12,23.4,7/3/2022 3:00,1
4324,13,23.7,7/3/2022 4:00,1
4325,14,24.067,7/3/2022 5:00,1
4326,15,24.167,7/3/2022 6:00,1
4327,16,23.933,7/3/2022 7:00,1
4328,17,23.7,7/3/2022 8:00,1
4329,18,23.467,7/3/2022 9:00,1
4330,19,23.267,7/3/2022 10:00,1
4331,20,23.067,7/3/2022 11:00,1
4332,21,22.9,7/3/2022 12:00,1
4333,22,22.867,7/3/2022 13:00,1
4334,23,22.867,7/3/2022 14:00,1
4335,0,23.167,7/3/2022 15:00,1
4336,1,23.642,7/3/2022 16:00,1
4337,2,24.1,7/3/2022 17:00,1
4338,3,24.333,7/3/2022 18:00,1
4339,4,24.5,7/3/2022 19:00,1
4340,5,24.6,7/3/2022 20:00,1
4341,6,24.633,7/3/2022 21:00,1
4342,7,14.567,7/3/2022 22:00,0
4343,8,10.1,7/3/2022 23:00,0
4344,9,10.3,7/4/2022 0:00,0
4345,10,10.2,7/4/2022 1:00,0
4346,11,10.167,7/4/2022 2:00,0
4347,12,10.533,7/4/2022 3:00,0
4348,13,10.6,7/4/2022 4:00,0
4349,14,10.4,7/4/2022 5:00,0
4350,15,10.2,7/4/2022 6:00,0
4351,16,9.833,7/4/2022 7:00,1
4352,17,9.767,7/4/2022 8:00,1
4353,18,9.733,7/4/2022 9:00,1
4354,19,9.367,7/4/2022 10:00,1
4355,20,9.433,7/4/2022 11:00,1
4356,21,9.367,7/4/2022 12:00,1
4357,22,9.4,7/4/2022 13:00,1
4358,23,9.367,7/4/2022 14:00,1
4359,0,14.5,7/4/2022 15:00,0
4360,1,19.333,7/4/2022 16:00,0
4361,2,19.8,7/4/2022 17:00,0
4362,3,19.833,7/4/2022 18:00,0
4363,4,20.367,7/4/2022 19:00,0
4364,5,21.533,7/4/2022 20:00,1
4365,6,22.6,7/4/2022 21:00,1
4366,7,18.667,7/4/2022 22:00,0
4367,8,9.533,7/4/2022 23:00,1
4368,9,9.233,7/5/2022 0:00,1
4369,10,9.1,7/5/2022 1:00,1
4370,11,9.467,7/5/2022 2:00,1
4371,12,19.033,7/5/2022 3:00,0
4372,13,21.325,7/5/2022 4:00,1
4373,14,22.4,7/5/2022 5:00,1
4374,15,22.8,7/5/2022 6:00,1
4375,16,22.9,7/5/2022 7:00,1
4376,17,22.867,7/5/2022 8:00,1
4377,18,22.9,7/5/2022 9:00,1
4378,19,22.733,7/5/2022 10:00,1
4379,20,22.467,7/5/2022 11:00,1
4380,21,22.2,7/5/2022 12:00,1
4381,22,22.067,7/5/2022 13:00,1
4382,23,22,7/5/2022 14:00,1
4383,0,22.567,7/5/2022 15:00,1
4384,1,23.367,7/5/2022 16:00,1
4385,2,23.867,7/5/2022 17:00,1
4386,3,24.15,7/5/2022 18:00,1
4387,4,24.4,7/5/2022 19:00,1
4388,5,24.567,7/5/2022 20:00,1
4389,6,24.6,7/5/2022 21:00,1
4390,7,19.867,7/5/2022 22:00,0
4391,8,10.267,7/5/2022 23:00,0
4392,9,10.267,7/6/2022 0:00,0
4393,10,10.667,7/6/2022 1:00,0
4394,11,11.367,7/6/2022 2:00,0
4395,12,19.55,7/6/2022 3:00,0
4396,13,20.933,7/6/2022 4:00,0
4397,14,21.2,7/6/2022 5:00,1
4398,15,22,7/6/2022 6:00,1
4399,16,22.8,7/6/2022 7:00,1
4400,17,23.05,7/6/2022 8:00,1
4401,18,23.08,7/6/2022 9:00,1
4402,19,22.55,7/6/2022 10:00,1
4403,20,22.1,7/6/2022 11:00,1
4404,21,21.783,7/6/2022 12:00,1
4405,22,21.533,7/6/2022 13:00,1
4406,23,21.52,7/6/2022 14:00,1
4407,0,21.871,7/6/2022 15:00,1
4408,1,22.6,7/6/2022 16:00,1
4409,2,23.033,7/6/2022 17:00,1
4410,3,23.3,7/6/2022 18:00,1
4411,4,23.467,7/6/2022 19:00,1
4412,5,23.6,7/6/2022 20:00,1
4413,6,23.64,7/6/2022 21:00,1
4414,7,23.35,7/6/2022 22:00,1
4415,8,22.65,7/6/2022 23:00,1
4416,9,22.42,7/7/2022 0:00,1
4417,10,22.25,7/7/2022 1:00,1
4418,11,22.2,7/7/2022 2:00,1
4419,12,22.171,7/7/2022 3:00,1
4420,13,22.3,7/7/2022 4:00,1
4421,14,22.286,7/7/2022 5:00,1
4422,15,22.16,7/7/2022 6:00,1
4423,16,22.067,7/7/2022 7:00,1
4424,17,21.9,7/7/2022 8:00,1
4425,18,21.8,7/7/2022 9:00,1
4426,19,21.7,7/7/2022 10:00,1
4427,20,21.7,7/7/2022 11:00,1
4428,21,21.7,7/7/2022 12:00,1
4429,22,21.58,7/7/2022 13:00,1
4430,23,21.4,7/7/2022 14:00,1
4431,0,21.8,7/7/2022 15:00,1
4432,1,22.26,7/7/2022 16:00,1
4433,2,22.6,7/7/2022 17:00,1
4434,3,22.883,7/7/2022 18:00,1
4435,4,23.05,7/7/2022 19:00,1
4436,5,23.2,7/7/2022 20:00,1
4437,6,23.267,7/7/2022 21:00,1
4438,7,23.2,7/7/2022 22:00,1
4439,8,23.25,7/7/2022 23:00,1
4440,9,18.22,7/8/2022 0:00,0
4441,10,10.417,7/8/2022 1:00,0
4442,11,10.467,7/8/2022 2:00,0
4443,12,10.4,7/8/2022 3:00,0
4444,13,9.82,7/8/2022 4:00,1
4445,14,9.75,7/8/2022 5:00,1
4446,15,9.417,7/8/2022 6:00,1
4447,16,9.417,7/8/2022 7:00,1
4448,17,11.84,7/8/2022 8:00,0
4449,18,20.083,7/8/2022 9:00,0
4450,19,22.467,7/8/2022 10:00,1
4451,20,23.16,7/8/2022 11:00,1
4452,21,23.35,7/8/2022 12:00,1
4453,22,23.467,7/8/2022 13:00,1
4454,23,23.5,7/8/2022 14:00,1
4455,0,23.58,7/8/2022 15:00,1
4456,1,23.6,7/8/2022 16:00,1
4457,2,23.6,7/8/2022 17:00,1
4458,3,23.6,7/8/2022 18:00,1
4459,4,23.56,7/8/2022 19:00,1
4460,5,23.5,7/8/2022 20:00,1
4461,6,23.35,7/8/2022 21:00,1
4462,7,22.96,7/8/2022 22:00,1
4463,8,11.367,7/8/2022 23:00,0
4464,9,9.583,7/9/2022 0:00,1
4465,10,9.34,7/9/2022 1:00,1
4466,11,9.4,7/9/2022 2:00,1
4467,12,9.56,7/9/2022 3:00,1
4468,13,9.583,7/9/2022 4:00,1
4469,14,9.44,7/9/2022 5:00,1
4470,15,10.867,7/9/2022 6:00,0
4471,16,22.983,7/9/2022 7:00,1
4472,17,21.34,7/9/2022 8:00,1
4473,18,22.58,7/9/2022 9:00,1
4474,19,22.78,7/9/2022 10:00,1
4475,20,22.6,7/9/2022 11:00,1
4476,21,22.683,7/9/2022 12:00,1
4477,22,23.78,7/9/2022 13:00,1
4478,23,23.9,7/9/2022 14:00,1
4479,0,25.067,7/9/2022 15:00,1
4480,1,25.683,7/9/2022 16:00,1
4481,2,25.3,7/9/2022 17:00,1
4482,3,24.817,7/9/2022 18:00,1
4483,4,24.48,7/9/2022 19:00,1
4484,5,24.214,7/9/2022 20:00,1
4485,6,23.933,7/9/2022 21:00,1
4486,7,23.74,7/9/2022 22:00,1
4487,8,24.467,7/9/2022 23:00,1
4488,9,21.28,7/10/2022 0:00,1
4489,10,15.52,7/10/2022 1:00,0
4490,11,21.34,7/10/2022 2:00,1
4491,12,22.167,7/10/2022 3:00,1
4492,13,15.771,7/10/2022 4:00,0
4493,14,18.783,7/10/2022 5:00,0
4494,15,18.883,7/10/2022 6:00,0
4495,16,24.82,7/10/2022 7:00,1
4496,17,24.833,7/10/2022 8:00,1
4497,18,24.06,7/10/2022 9:00,1
4498,19,23.4,7/10/2022 10:00,1
4499,20,22.975,7/10/2022 11:00,1
4500,21,22.717,7/10/2022 12:00,1
4501,22,22.433,7/10/2022 13:00,1
4502,23,22.2,7/10/2022 14:00,1
4503,0,22.183,7/10/2022 15:00,1
4504,1,22.45,7/10/2022 16:00,1
4505,2,22.6,7/10/2022 17:00,1
4506,3,22.6,7/10/2022 18:00,1
4507,4,22.6,7/10/2022 19:00,1
4508,5,22.55,7/10/2022 20:00,1
4509,6,22.5,7/10/2022 21:00,1
4510,7,22.7,7/10/2022 22:00,1
4511,8,22.98,7/10/2022 23:00,1
4512,9,16.333,7/11/2022 0:00,0
4513,10,18.48,7/11/2022 1:00,0
4514,11,16.083,7/11/2022 2:00,0
4515,12,19.329,7/11/2022 3:00,0
4516,13,11.875,7/11/2022 4:00,0
4517,14,20.45,7/11/2022 5:00,0
4518,15,16.767,7/11/2022 6:00,0
4519,16,14.22,7/11/2022 7:00,0
4520,17,17.05,7/11/2022 8:00,0
4521,18,19.16,7/11/2022 9:00,0
4522,19,14.017,7/11/2022 10:00,0
4523,20,16.333,7/11/2022 11:00,0
4524,21,19.117,7/11/2022 12:00,0
4525,22,17.8,7/11/2022 13:00,0
4526,23,23.06,7/11/2022 14:00,1
4527,0,19.083,7/11/2022 15:00,0
4528,1,22.5,7/11/2022 16:00,1
4529,2,23.317,7/11/2022 17:00,1
4530,3,23.5,7/11/2022 18:00,1
4531,4,23.5,7/11/2022 19:00,1
4532,5,23.45,7/11/2022 20:00,1
4533,6,23.333,7/11/2022 21:00,1
4534,7,22.9,7/11/2022 22:00,1
4535,8,23.15,7/11/2022 23:00,1
4536,9,24.26,7/12/2022 0:00,1
4537,10,24.471,7/12/2022 1:00,1
4538,11,11.35,7/12/2022 2:00,0
4539,12,8.867,7/12/2022 3:00,1
4540,13,9.18,7/12/2022 4:00,1
4541,14,9,7/12/2022 5:00,1
4542,15,15,7/12/2022 6:00,0
4543,16,12.767,7/12/2022 7:00,0
4544,17,17.8,7/12/2022 8:00,0
4545,18,18.117,7/12/2022 9:00,0
4546,19,18.483,7/12/2022 10:00,0
4547,20,19.317,7/12/2022 11:00,0
4548,21,20.117,7/12/2022 12:00,0
4549,22,20.65,7/12/2022 13:00,0
4550,23,20.94,7/12/2022 14:00,0
4551,0,21.267,7/12/2022 15:00,1
4552,1,21.8,7/12/2022 16:00,1
4553,2,22.171,7/12/2022 17:00,1
4554,3,22.4,7/12/2022 18:00,1
4555,4,22.567,7/12/2022 19:00,1
4556,5,14.957,7/12/2022 20:00,0
4557,6,9.25,7/12/2022 21:00,1
4558,7,9.06,7/12/2022 22:00,1
4559,8,9,7/12/2022 23:00,1
4560,9,9.1,7/13/2022 0:00,1
4561,10,18.771,7/13/2022 1:00,0
4562,11,17.76,7/13/2022 2:00,0
4563,12,14.8,7/13/2022 3:00,0
4564,13,16.283,7/13/2022 4:00,0
